Record Length,2500,Points,-2.80000013E-3,67.200004578,,Record Length,2500,Points,-2.80000013E-3,400.00000596E-3,
Sample Interval,3.99999999E-6,s,-2.79600010E-3,67.200004578,,Sample Interval,3.99999999E-6,s,-2.79600010E-3,400.00000596E-3,
Trigger Point,700.000035016,Samples,-2.79200007E-3,68.800003052,,Trigger Point,700.000035016,Samples,-2.79200007E-3,400.00000596E-3,
,,,-2.78800004E-3,67.200004578,,,,,-2.78800004E-3,400.00000596E-3,
,,,-2.78400024E-3,67.200004578,,,,,-2.78400024E-3,400.00000596E-3,
,,,-2.78000021E-3,67.200004578,,,,,-2.78000021E-3,400.00000596E-3,
Source,CH1,,-2.77600018E-3,67.200004578,,Source,CH2,,-2.77600018E-3,400.00000596E-3,
Vertical Units,Volts,,-2.77200015E-3,68.800003052,,Vertical Units,Volts,,-2.77200015E-3,400.00000596E-3,
Vertical Scale,40.95625061,,-2.76800012E-3,67.200004578,,Vertical Scale,10.2390627,,-2.76800012E-3,400.00000596E-3,
Vertical Offset,0,,-2.76400009E-3,67.200004578,,Vertical Offset,0,,-2.76400009E-3,400.00000596E-3,
Horizontal Units,s,,-2.76000006E-3,67.200004578,,Horizontal Units,s,,-2.76000006E-3,0.0,
Horizontal Scale,1.000000E-3,,-2.75600003E-3,67.200004578,,Horizontal Scale,1.000000E-3,,-2.75600003E-3,400.00000596E-3,
Pt Fmt,Y,,-2.75200023E-3,67.200004578,,Pt Fmt,Y,,-2.75200023E-3,400.00000596E-3,
Yzero,742.255455517E-3,,-2.74800020E-3,67.200004578,,Yzero,2.85182359,,-2.74800020E-3,400.00000596E-3,
Probe Atten,20.0000000,,-2.74400017E-3,67.200004578,,Probe Atten,10.0000000,,-2.74400017E-3,400.00000596E-3,
,,,-2.74000014E-3,67.200004578,,,,,-2.74000014E-3,400.00000596E-3,
Note,TDS 2012C - 15:31:41   20.01.2025,,-2.73600011E-3,68.800003052,,Note,TDS 2012C - 15:31:41   20.01.2025,,-2.73600011E-3,400.00000596E-3,
,,,-2.73200008E-3,68.800003052,,,,,-2.73200008E-3,400.00000596E-3,
,,,-2.72800005E-3,68.800003052,,,,,-2.72800005E-3,400.00000596E-3,
,,,-2.72400002E-3,67.200004578,,,,,-2.72400002E-3,400.00000596E-3,
,,,-2.72000022E-3,67.200004578,,,,,-2.72000022E-3,400.00000596E-3,
,,,-2.7160002E-3,67.200004578,,,,,-2.7160002E-3,400.00000596E-3,
,,,-2.7120002E-3,67.200004578,,,,,-2.7120002E-3,400.00000596E-3,
,,,-2.7080001E-3,67.200004578,,,,,-2.7080001E-3,400.00000596E-3,
,,,-2.7040001E-3,67.200004578,,,,,-2.7040001E-3,400.00000596E-3,
,,,-2.7000001E-3,68.800003052,,,,,-2.7000001E-3,400.00000596E-3,
,,,-2.6960000E-3,67.200004578,,,,,-2.6960000E-3,400.00000596E-3,
,,,-2.6920002E-3,67.200004578,,,,,-2.6920002E-3,400.00000596E-3,
,,,-2.6880002E-3,67.200004578,,,,,-2.6880002E-3,400.00000596E-3,
,,,-2.6840002E-3,67.200004578,,,,,-2.6840002E-3,400.00000596E-3,
,,,-2.6800002E-3,67.200004578,,,,,-2.6800002E-3,400.00000596E-3,
,,,-2.6760001E-3,67.200004578,,,,,-2.6760001E-3,400.00000596E-3,
,,,-2.6720001E-3,67.200004578,,,,,-2.6720001E-3,400.00000596E-3,
,,,-2.6680001E-3,68.800003052,,,,,-2.6680001E-3,400.00000596E-3,
,,,-2.6640000E-3,67.200004578,,,,,-2.6640000E-3,400.00000596E-3,
,,,-2.6600002E-3,67.200004578,,,,,-2.6600002E-3,400.00000596E-3,
,,,-2.6560002E-3,67.200004578,,,,,-2.6560002E-3,400.00000596E-3,
,,,-2.6520002E-3,67.200004578,,,,,-2.6520002E-3,400.00000596E-3,
,,,-2.6480001E-3,67.200004578,,,,,-2.6480001E-3,400.00000596E-3,
,,,-2.6440001E-3,67.200004578,,,,,-2.6440001E-3,400.00000596E-3,
,,,-2.6400001E-3,67.200004578,,,,,-2.6400001E-3,400.00000596E-3,
,,,-2.6360000E-3,67.200004578,,,,,-2.6360000E-3,400.00000596E-3,
,,,-2.6320000E-3,67.200004578,,,,,-2.6320000E-3,400.00000596E-3,
,,,-2.6280002E-3,67.200004578,,,,,-2.6280002E-3,400.00000596E-3,
,,,-2.6240002E-3,67.200004578,,,,,-2.6240002E-3,400.00000596E-3,
,,,-2.6200002E-3,68.800003052,,,,,-2.6200002E-3,400.00000596E-3,
,,,-2.6160001E-3,67.200004578,,,,,-2.6160001E-3,400.00000596E-3,
,,,-2.6120001E-3,68.800003052,,,,,-2.6120001E-3,400.00000596E-3,
,,,-2.6080001E-3,67.200004578,,,,,-2.6080001E-3,400.00000596E-3,
,,,-2.6040000E-3,67.200004578,,,,,-2.6040000E-3,400.00000596E-3,
,,,-2.6000002E-3,67.200004578,,,,,-2.6000002E-3,400.00000596E-3,
,,,-2.5960002E-3,67.200004578,,,,,-2.5960002E-3,400.00000596E-3,
,,,-2.5920002E-3,68.800003052,,,,,-2.5920002E-3,400.00000596E-3,
,,,-2.5880001E-3,67.200004578,,,,,-2.5880001E-3,400.00000596E-3,
,,,-2.5840001E-3,68.800003052,,,,,-2.5840001E-3,400.00000596E-3,
,,,-2.5800001E-3,67.200004578,,,,,-2.5800001E-3,400.00000596E-3,
,,,-2.5760001E-3,67.200004578,,,,,-2.5760001E-3,400.00000596E-3,
,,,-2.5720000E-3,68.800003052,,,,,-2.5720000E-3,400.00000596E-3,
,,,-2.5680002E-3,67.200004578,,,,,-2.5680002E-3,400.00000596E-3,
,,,-2.5640002E-3,67.200004578,,,,,-2.5640002E-3,400.00000596E-3,
,,,-2.5600002E-3,68.800003052,,,,,-2.5600002E-3,400.00000596E-3,
,,,-2.5560001E-3,67.200004578,,,,,-2.5560001E-3,400.00000596E-3,
,,,-2.5520001E-3,67.200004578,,,,,-2.5520001E-3,400.00000596E-3,
,,,-2.5480001E-3,67.200004578,,,,,-2.5480001E-3,400.00000596E-3,
,,,-2.5440000E-3,68.800003052,,,,,-2.5440000E-3,400.00000596E-3,
,,,-2.5400002E-3,67.200004578,,,,,-2.5400002E-3,400.00000596E-3,
,,,-2.5360002E-3,68.800003052,,,,,-2.5360002E-3,400.00000596E-3,
,,,-2.5320002E-3,67.200004578,,,,,-2.5320002E-3,400.00000596E-3,
,,,-2.5280002E-3,67.200004578,,,,,-2.5280002E-3,400.00000596E-3,
,,,-2.5240001E-3,67.200004578,,,,,-2.5240001E-3,400.00000596E-3,
,,,-2.5200001E-3,67.200004578,,,,,-2.5200001E-3,400.00000596E-3,
,,,-2.5160001E-3,68.800003052,,,,,-2.5160001E-3,400.00000596E-3,
