1.955592957e+02;2.287762240e-03
1.957609406e+02;1.692894497e-03
1.959626160e+02;6.518759183e-04
1.961643066e+02;4.139288212e-04
1.963660126e+02;9.195664315e-04
1.965677338e+02;-8.352934965e-04
1.967694702e+02;1.098026754e-03
1.969712372e+02;-4.486294638e-04
1.971730042e+02;1.365717268e-03
1.973748016e+02;1.068283338e-03
1.975765991e+02;3.507241374e-03
1.977784271e+02;8.675154822e-05
1.979802704e+02;-1.489648013e-03
1.981821289e+02;-1.013753819e-03
1.983840027e+02;1.692894497e-03
1.985858917e+02;1.454947400e-03
1.987878113e+02;5.923891440e-04
1.989897308e+02;1.098026754e-03
1.991916809e+02;8.898230735e-04
1.993936310e+02;-6.196539471e-05
1.995956116e+02;5.923891440e-04
1.997976074e+02;-7.758067222e-04
1.999996185e+02;-6.865765317e-04
2.002016449e+02;-2.701691119e-04
2.004036865e+02;5.329023697e-04
2.006057587e+02;7.113626925e-04
2.008078308e+02;-7.758067222e-04
2.010099335e+02;-6.196539471e-05
2.012120361e+02;1.454947400e-03
2.014141693e+02;-9.245236870e-04
2.016163177e+02;1.759817242e-04
2.018184814e+02;-3.296558862e-04
2.020206604e+02;1.187256887e-03
2.022228546e+02;-1.995285740e-03
2.024250793e+02;9.493098478e-04
2.026273041e+02;8.600796573e-04
2.028295441e+02;8.898230735e-04
2.030318146e+02;-6.270897575e-04
2.032341003e+02;1.187256887e-03
2.034364014e+02;6.518759183e-04
2.036387024e+02;2.168788807e-03
2.038410339e+02;3.544420470e-04
2.040433960e+02;7.411061088e-04
2.042457581e+02;1.335973851e-03
2.044481354e+02;1.663151197e-03
2.046505432e+02;-5.378596252e-04
2.048529510e+02;1.217000303e-03
2.050553894e+02;2.652118856e-04
2.052578278e+02;-1.013753819e-03
2.054602966e+02;5.700816109e-05
2.056627808e+02;1.484690816e-03
2.058652802e+02;-2.404257248e-04
2.060677948e+02;3.544420470e-04
2.062703400e+02;-1.638364978e-03
2.064728851e+02;1.217000303e-03
2.066754608e+02;1.164949426e-04
2.068780365e+02;1.901098294e-03
2.070806427e+02;-7.758067222e-04
2.072832489e+02;1.217000303e-03
2.074858856e+02;1.544177649e-03
2.076885376e+02;9.493098478e-04
2.078912048e+02;-8.947802708e-04
2.080938873e+02;4.734155955e-04
2.082966003e+02;1.759817242e-04
2.084993134e+02;1.722637913e-03
2.087020569e+02;3.246986598e-04
2.089048004e+02;1.752381329e-03
2.091075745e+02;6.221325602e-04
2.093103485e+02;1.187256887e-03
2.095131531e+02;-2.404257248e-04
2.097159729e+02;1.335973851e-03
2.099188080e+02;-1.192214200e-03
2.101216583e+02;2.198532224e-03
2.103245392e+02;-2.106823376e-04
2.105274200e+02;5.031590117e-04
2.107303162e+02;-1.638364978e-03
2.109332428e+02;-4.486294638e-04
2.111361847e+02;-1.043497236e-03
2.113391266e+02;2.882630099e-03
2.115420990e+02;1.217000303e-03
2.117450867e+02;-3.222200394e-05
2.119480896e+02;1.246743719e-03
2.121511078e+02;2.466222737e-03
2.123541412e+02;-9.542670450e-04
2.125571899e+02;-2.411693102e-03
2.127602692e+02;2.354684984e-04
2.129633484e+02;-2.478615670e-06
2.131664581e+02;-4.783728509e-04
2.133695831e+02;2.652118856e-04
2.135727081e+02;-3.296558862e-04
2.137758636e+02;2.942116931e-03
2.139790344e+02;-2.649640199e-03
2.141822205e+02;2.354684984e-04
2.143854218e+02;6.221325602e-04
2.145886383e+02;2.376992488e-03
2.147918854e+02;4.436722083e-04
2.149951324e+02;2.049815143e-03
2.151984100e+02;-9.170878184e-05
2.154016876e+02;1.365717268e-03
2.156049957e+02;-2.999124990e-04
2.158083191e+02;2.823143266e-03
2.160116425e+02;-5.081162089e-04
2.162149963e+02;1.573920948e-03
2.164183655e+02;3.841854341e-04
2.166217499e+02;1.960585127e-03
2.168251648e+02;1.759817242e-04
2.170285797e+02;6.221325602e-04
2.172320099e+02;-8.947802708e-04
2.174354706e+02;-3.296558862e-04
2.176389313e+02;3.841854341e-04
2.178424225e+02;-2.106823376e-04
2.180459290e+02;-2.106823376e-04
2.182494507e+02;8.675154822e-05
2.184529724e+02;-9.170878184e-05
2.186565247e+02;2.079558559e-03
2.188601074e+02;-1.430161297e-03
2.190636902e+02;2.733913250e-03
2.192672882e+02;-1.430161297e-03
2.194709015e+02;1.573920948e-03
2.196745453e+02;-1.102983952e-03
2.198781891e+02;1.098026754e-03
2.200818634e+02;-1.697851811e-03
2.202855530e+02;1.692894497e-03
2.204892426e+02;6.221325602e-04
2.206929626e+02;6.221325602e-04
2.208966980e+02;1.365717268e-03
2.211004486e+02;1.335973851e-03
2.213042145e+02;2.057251113e-04
2.215079956e+02;-1.221957617e-03
2.217118073e+02;1.068283338e-03
2.219156189e+02;7.411061088e-04
2.221194458e+02;2.354684984e-04
2.223233032e+02;3.841854341e-04
2.225271759e+02;-2.887587296e-03
2.227310486e+02;8.600796573e-04
2.229349518e+02;1.276487135e-03
2.231388702e+02;1.544177649e-03
2.233428040e+02;2.228275640e-03
2.235467529e+02;1.068283338e-03
2.237507172e+02;1.462383225e-04
2.239546967e+02;2.354684984e-04
2.241586914e+02;-7.460633642e-04
2.243627167e+02;8.303362993e-04
2.245667419e+02;4.436722083e-04
2.247707977e+02;2.971860347e-03
2.249748535e+02;-9.542670450e-04
2.251789398e+02;5.329023697e-04
2.253830414e+02;2.726477396e-05
2.255871429e+02;1.306230552e-03
2.257912750e+02;-1.102983952e-03
2.259954224e+02;2.733913250e-03
2.261995850e+02;6.221325602e-04
2.264037781e+02;1.068283338e-03
2.266079712e+02;-1.511955634e-04
2.268121796e+02;8.600796573e-04
2.270164032e+02;-3.222200394e-05
2.272206573e+02;8.600796573e-04
2.274249115e+02;1.722637913e-03
2.276291962e+02;4.436722083e-04
2.278334961e+02;-1.906055491e-03
2.280377960e+02;1.098026754e-03
2.282421265e+02;-4.783728509e-04
2.284464722e+02;2.168788807e-03
2.286508331e+02;1.187256887e-03
2.288552094e+02;3.841854341e-04
2.290596008e+02;1.217000303e-03
2.292640076e+02;1.425204100e-03
2.294684448e+02;1.335973851e-03
2.296728821e+02;1.068283338e-03
2.298773346e+02;3.299037460e-03
2.300818176e+02;8.675154822e-05
2.302863159e+02;-3.891426604e-04
2.304908142e+02;6.518759183e-04
2.306953430e+02;-1.697851811e-03
2.308998871e+02;1.930841710e-03
2.311044464e+02;2.057251113e-04
2.313090057e+02;2.652118856e-04
2.315135956e+02;-1.400417881e-03
2.317182159e+02;2.614939585e-03
2.319228363e+02;-3.593992733e-04
2.321274719e+02;2.168788807e-03
2.323321228e+02;1.462383225e-04
2.325368042e+02;7.411061088e-04
2.327414856e+02;-5.081162089e-04
2.329461975e+02;2.466222737e-03
2.331509094e+02;2.949552727e-04
2.333556519e+02;1.276487135e-03
2.335604095e+02;-7.758067222e-04
2.337651672e+02;2.228275640e-03
2.339699554e+02;-2.478615670e-06
2.341747589e+02;-7.163199480e-04
2.343795776e+02;-4.188860476e-04
2.345844116e+02;3.061090363e-03
2.347892609e+02;-6.196539471e-05
2.349941254e+02;4.436722083e-04
2.351990204e+02;-2.025029156e-03
2.354039154e+02;-1.809389505e-04
2.356088257e+02;8.898230735e-04
2.358137665e+02;1.901098294e-03
2.360187225e+02;8.675154822e-05
2.362236786e+02;1.068283338e-03
2.364286652e+02;4.139288212e-04
2.366336670e+02;2.644683002e-03
2.368386688e+02;-1.102983952e-03
2.370437012e+02;-8.947802708e-04
2.372487488e+02;-3.296558862e-04
2.374538116e+02;1.098026754e-03
2.376588898e+02;1.462383225e-04
2.378639832e+02;1.335973851e-03
2.380691071e+02;1.454947400e-03
2.382742310e+02;-1.511955634e-04
2.384793701e+02;6.518759183e-04
2.386845398e+02;6.518759183e-04
2.388897095e+02;8.303362993e-04
2.390949097e+02;1.782124746e-03
2.393001099e+02;-8.055501385e-04
2.395053406e+02;3.544420470e-04
2.397105713e+02;-7.163199480e-04
2.399158325e+02;1.335973851e-03
2.401211090e+02;-8.352934965e-04
2.403264008e+02;1.365717268e-03
2.405317078e+02;8.600796573e-04
2.407370300e+02;5.329023697e-04
2.409423676e+02;3.544420470e-04
2.411477203e+02;9.790532058e-04
2.413530884e+02;3.544420470e-04
2.415584869e+02;2.287762240e-03
2.417638855e+02;-1.311187749e-03
2.419692993e+02;2.495966153e-03
2.421747437e+02;-1.214521690e-04
2.423801880e+02;2.079558559e-03
2.425856628e+02;9.195664315e-04
2.427911377e+02;1.246743719e-03
2.429966431e+02;2.057251113e-04
2.432021637e+02;1.335973851e-03
2.434076996e+02;7.113626925e-04
2.436132507e+02;-4.486294638e-04
2.438188019e+02;-5.378596252e-04
2.440243835e+02;9.195664315e-04
2.442299805e+02;6.816193345e-04
2.444356079e+02;1.217000303e-03
2.446412354e+02;1.462383225e-04
2.448468781e+02;2.049815143e-03
2.450525360e+02;-6.270897575e-04
2.452582092e+02;1.514434232e-03
2.454639130e+02;5.031590117e-04
2.456696167e+02;3.566727974e-03
2.458753510e+02;1.306230552e-03
2.460810852e+02;-8.352934965e-04
2.462868500e+02;-9.170878184e-05
2.464926300e+02;1.276487135e-03
2.466984100e+02;-2.106823376e-04
2.469042206e+02;2.525709337e-03
2.471100464e+02;2.652118856e-04
2.473158875e+02;1.514434232e-03
2.475217438e+02;-1.757338527e-03
2.477276154e+02;1.365717268e-03
2.479335022e+02;6.221325602e-04
2.481394043e+02;1.425204100e-03
2.483453217e+02;-7.163199480e-04
2.485512543e+02;4.139288212e-04
2.487572021e+02;1.098026754e-03
2.489631805e+02;2.376992488e-03
2.491691589e+02;4.734155955e-04
2.493751526e+02;1.425204100e-03
2.495811768e+02;2.525709337e-03
2.497872009e+02;-1.608621562e-03
2.499932556e+02;6.518759183e-04
2.501993103e+02;1.098026754e-03
2.504053955e+02;1.098026754e-03
2.506114960e+02;7.708495250e-04
2.508176117e+02;4.139288212e-04
2.510237274e+02;5.031590117e-04
2.512298737e+02;1.306230552e-03
2.514360352e+02;6.221325602e-04
2.516422119e+02;-6.568331737e-04
2.518484039e+02;-3.891426604e-04
2.520546112e+02;1.395460684e-03
2.522608337e+02;1.395460684e-03
2.524670715e+02;6.221325602e-04
2.526733398e+02;2.049815143e-03
2.528796082e+02;-3.296558862e-04
