1.955592957e+02;8.629668155e-04
1.957609406e+02;-2.975747702e-05
1.959626160e+02;-7.736943662e-04
1.961643066e+02;5.058770766e-04
1.963660126e+02;1.458116341e-03
1.965677338e+02;4.761196324e-04
1.967694702e+02;-1.190299052e-03
1.969712372e+02;-9.522392647e-04
1.971730042e+02;7.439369219e-04
1.973748016e+02;3.273322363e-04
1.975765991e+02;2.410355490e-03
1.977784271e+02;-1.934236032e-03
1.979802704e+02;1.428358839e-03
1.981821289e+02;-7.439369219e-04
1.983840027e+02;-9.819967672e-04
1.985858917e+02;5.356345791e-04
1.987878113e+02;7.439369219e-04
1.989897308e+02;1.011754153e-03
1.991916809e+02;-4.761196324e-04
1.993936310e+02;-1.398601453e-03
1.995956116e+02;8.927242743e-05
1.997976074e+02;-8.927242743e-05
1.999996185e+02;-8.332093712e-04
2.002016449e+02;1.487873815e-04
2.004036865e+02;4.761196324e-04
2.006057587e+02;-1.279571443e-03
2.008078308e+02;2.261568327e-03
2.010099335e+02;-5.951495259e-04
2.012120361e+02;1.190299081e-04
2.014141693e+02;8.034518687e-04
2.016163177e+02;1.577146235e-03
2.018184814e+02;7.736943662e-04
2.020206604e+02;8.927243180e-04
2.022228546e+02;-5.951495405e-05
2.024250793e+02;9.819967672e-04
2.026273041e+02;-6.844219752e-04
2.028295441e+02;2.529385500e-03
2.030318146e+02;-4.761196324e-04
2.032341003e+02;1.190299081e-04
2.034364014e+02;-1.517631346e-03
2.036387024e+02;2.975747702e-05
2.038410339e+02;2.975747630e-04
2.040433960e+02;1.874721027e-03
2.042457581e+02;-2.826960292e-03
2.044481354e+02;1.309328945e-03
2.046505432e+02;-1.785448636e-03
2.048529510e+02;5.951495259e-04
2.050553894e+02;-4.463621590e-04
2.052578278e+02;8.332093712e-04
2.054602966e+02;-1.190299081e-04
2.056627808e+02;2.053265925e-03
2.058652802e+02;5.951495405e-05
2.060677948e+02;7.439369219e-04
2.062703400e+02;-7.439369219e-04
2.064728851e+02;-7.141794194e-04
2.066754608e+02;1.458116341e-03
2.068780365e+02;8.034518687e-04
2.070806427e+02;-1.725933631e-03
