Record Length,2500,Points,-71.999996901E-3,14.3999996,,Record Length,2500,Points,-71.999996901E-3,6.80000019,
Sample Interval,399.99998990E-6,s,-71.599997580E-3,14.3999996,,Sample Interval,399.99998990E-6,s,-71.599997580E-3,6.80000019,
Trigger Point,179.99999680,Samples,-71.199998260E-3,14.3999996,,Trigger Point,179.99999680,Samples,-71.199998260E-3,6.80000019,
,,,-70.799998939E-3,14.3999996,,,,,-70.799998939E-3,7.20000029,
,,,-70.399999619E-3,14.3999996,,,,,-70.399999619E-3,6.80000019,
,,,-70.000000298E-3,14.3999996,,,,,-70.000000298E-3,6.80000019,
Source,CH1,,-69.599993527E-3,14.3999996,,Source,CH2,,-69.599993527E-3,6.80000019,
Vertical Units,Volts,,-69.199994206E-3,14.3999996,,Vertical Units,Volts,,-69.199994206E-3,6.80000019,
Vertical Scale,5.11953094,,-68.799994886E-3,14.3999996,,Vertical Scale,10.2390627,,-68.799994886E-3,6.80000019,
Vertical Offset,0,,-68.399995565E-3,14.3999996,,Vertical Offset,0,,-68.399995565E-3,6.80000019,
Horizontal Units,s,,-67.999996245E-3,14.1999989,,Horizontal Units,s,,-67.999996245E-3,6.80000019,
Horizontal Scale,99.999997474E-3,,-67.599996924E-3,14.3999996,,Horizontal Scale,99.999997474E-3,,-67.599996924E-3,6.80000019,
Pt Fmt,Y,,-67.199997604E-3,14.3999996,,Pt Fmt,Y,,-67.199997604E-3,6.80000019,
Yzero,-2.73462536,,-66.799998283E-3,14.3999996,,Yzero,-234.39645964E-3,,-66.799998283E-3,6.80000019,
Probe Atten,1.000000,,-66.399998963E-3,14.3999996,,Probe Atten,10.0000000,,-66.399998963E-3,6.80000019,
,,,-65.999999642E-3,14.3999996,,,,,-65.999999642E-3,6.40000010,
Note,TDS 2012C - 15:48:33   05.11.2024,,-65.600000322E-3,14.3999996,,Note,TDS 2012C - 15:48:33   05.11.2024,,-65.600000322E-3,6.80000019,
,,,-65.199993551E-3,14.3999996,,,,,-65.199993551E-3,6.80000019,
,,,-64.799994230E-3,14.3999996,,,,,-64.799994230E-3,6.80000019,
,,,-64.399994910E-3,14.3999996,,,,,-64.399994910E-3,6.80000019,
,,,-63.999995589E-3,14.3999996,,,,,-63.999995589E-3,6.40000010,
,,,-63.599996269E-3,14.3999996,,,,,-63.599996269E-3,6.40000010,
,,,-63.199996948E-3,14.3999996,,,,,-63.199996948E-3,6.80000019,
,,,-62.799997628E-3,14.3999996,,,,,-62.799997628E-3,6.80000019,
,,,-62.399998307E-3,14.3999996,,,,,-62.399998307E-3,6.80000019,
,,,-61.999998987E-3,14.3999996,,,,,-61.999998987E-3,6.80000019,
,,,-61.599995941E-3,14.3999996,,,,,-61.599995941E-3,6.80000019,
,,,-61.199996620E-3,14.3999996,,,,,-61.199996620E-3,6.80000019,
,,,-60.799997300E-3,14.3999996,,,,,-60.799997300E-3,6.80000019,
,,,-60.399997979E-3,14.3999996,,,,,-60.399997979E-3,6.40000010,
,,,-59.999998659E-3,14.3999996,,,,,-59.999998659E-3,6.80000019,
,,,-59.599995613E-3,14.3999996,,,,,-59.599995613E-3,6.80000019,
,,,-59.199996293E-3,14.3999996,,,,,-59.199996293E-3,6.80000019,
,,,-58.799996972E-3,14.3999996,,,,,-58.799996972E-3,6.80000019,
,,,-58.399997652E-3,14.3999996,,,,,-58.399997652E-3,6.80000019,
,,,-57.999998331E-3,14.3999996,,,,,-57.999998331E-3,6.80000019,
,,,-57.599999011E-3,14.3999996,,,,,-57.599999011E-3,6.80000019,
,,,-57.199995965E-3,14.3999996,,,,,-57.199995965E-3,6.40000010,
,,,-56.799996644E-3,14.3999996,,,,,-56.799996644E-3,6.80000019,
,,,-56.399997324E-3,14.3999996,,,,,-56.399997324E-3,6.80000019,
,,,-55.999998003E-3,14.3999996,,,,,-55.999998003E-3,6.80000019,
,,,-55.599998683E-3,14.3999996,,,,,-55.599998683E-3,6.40000010,
,,,-55.199995637E-3,14.3999996,,,,,-55.199995637E-3,6.40000010,
,,,-54.799996316E-3,14.3999996,,,,,-54.799996316E-3,6.40000010,
,,,-54.39999700E-3,14.3999996,,,,,-54.39999700E-3,6.80000019,
,,,-53.99999768E-3,14.3999996,,,,,-53.99999768E-3,6.80000019,
,,,-53.59999835E-3,14.3999996,,,,,-53.59999835E-3,6.80000019,
,,,-53.19999903E-3,14.3999996,,,,,-53.19999903E-3,6.80000019,
,,,-52.79999599E-3,14.3999996,,,,,-52.79999599E-3,6.40000010,
,,,-52.39999667E-3,14.3999996,,,,,-52.39999667E-3,6.80000019,
,,,-51.99999735E-3,14.3999996,,,,,-51.99999735E-3,6.80000019,
