-2531.5348	749
-2523.8238	631
-2516.1172	528
-2508.415	5475
-2500.7173	727
-2493.024	421
-2485.3352	567
-2477.6508	570
-2469.9708	711
-2462.2952	553
-2454.6241	502
-2446.9574	391
-2439.2951	672
-2431.6373	418
-2423.9838	382
-2416.3349	401
-2408.6903	592
-2401.0502	487
-2393.4145	435
-2385.7833	355
-2378.1565	564
-2370.5341	548
-2362.9161	675
-2355.3026	942
-2347.6935	643
-2340.0888	327
-2332.4886	984
-2324.8928	702
-2317.3014	537
-2309.7145	730
-2302.132	734
-2294.5539	578
-2286.9802	798
-2279.411	582
-2271.8462	710
-2264.2859	638
-2256.73	658
-2249.1785	734
-2241.6314	398
-2234.0888	695
-2226.5506	778
-2219.0168	948
-2211.4875	933
-2203.9626	929
-2196.4421	634
-2188.9261	476
-2181.4145	638
-2173.9073	915
-2166.4045	456
-2158.9062	640
-2151.4123	509
-2143.9229	695
-2136.4379	430
-2128.9573	750
-2121.4811	643
-2114.0094	761
-2106.5421	903
-2099.0792	670
-2091.6208	991
-2084.1668	797
-2076.7172	680
-2069.2721	562
-2061.8314	802
-2054.3951	-138
-2046.9632	1255
-2039.5358	776
-2032.1128	459
-2024.6943	691
-2017.2801	573
-2009.8704	651
-2002.4652	783
-1995.0644	628
-1987.668	888
-1980.276	631
-1972.8884	524
-1965.5053	718
-1958.1267	647
-1950.7524	535
-1943.3826	541
-1936.0172	625
-1928.6563	588
-1921.2998	416
-1913.9477	547
-1906.6	497
-1899.2568	630
-1891.918	452
-1884.5836	357
-1877.2537	2541
-1869.9282	450
-1862.6071	970
-1855.2905	852
-1847.9783	711
-1840.6705	2833
-1833.3672	528
-1826.0682	631
-1818.7738	933
-1811.4837	752
-1804.1981	573
-1796.9169	1075
-1789.6401	556
-1782.3678	1137
-1775.0999	466
-1767.8365	614
-1760.5774	791
-1753.3228	834
-1746.0726	424
-1738.8269	499
-1731.5856	764
-1724.3487	440
-1717.1163	788
-1709.8883	520
-1702.6647	701
-1695.4455	569
-1688.2308	679
-1681.0205	720
-1673.8146	673
-1666.6132	488
-1659.4162	430
-1652.2237	734
-1645.0355	625
-1637.8518	749
-1630.6725	-4142
-1623.4977	607
-1616.3273	558
-1609.1613	760
-1601.9998	760
-1594.8426	510
-1587.69	588
-1580.5417	556
-1573.3979	913
-1566.2585	608
-1559.1235	410
-1551.993	821
-1544.8669	499
-1537.7452	879
-1530.628	679
-1523.5152	360
-1516.4068	490
-1509.3029	821
-1502.2034	1775
