,time,y_fit
0,27.42,8.343168582004674
1,29.163232323232325,7.657780720400465
2,30.90646464646465,7.034349536718719
3,32.64969696969697,6.4672743628498415
4,34.392929292929296,5.951460811594152
5,36.136161616161615,5.48227501062921
6,37.879393939393935,5.055501973567233
7,39.62262626262626,4.667307734124092
8,41.36585858585859,4.314204903227698
9,43.10909090909091,3.993021339643905
10,44.85232323232323,3.7008716526688583
11,46.595555555555556,3.435131280878784
12,48.338787878787876,3.1934129140706133
13,50.0820202020202,2.9735450465771276
14,51.82525252525252,2.7735524692878033
15,53.56848484848484,2.591638525123079
16,55.31171717171717,2.426168968552027
17,57.0549494949495,2.2756572841534544
18,58.79818181818182,2.1387513323280025
19,60.54141414141414,2.0142212021914023
20,62.284646464646464,1.900948162523922
21,64.02787878787879,1.7979146115155342
22,65.77111111111111,1.704194935019153
23,67.51434343434343,1.618947191185969
24,69.25757575757575,1.541405546780818
25,71.00080808080807,1.470873397228323
26,72.74404040404039,1.4067171085829275
27,74.48727272727272,1.3483603252030603
28,76.23050505050504,1.2952787919917543
29,77.97373737373738,1.2469956446886925
30,79.7169696969697,1.2030771259034698
31,81.46020202020202,1.1631286884045404
32,83.20343434343434,1.1267914506572871
33,84.94666666666666,1.0937389727691138
34,86.68989898989898,1.063674323877888
35,88.4331313131313,1.0363274146382602
36,90.17636363636363,1.0114525708419393
37,91.91959595959595,0.9888263263742573
38,93.66282828282827,0.9682454156797734
39,95.4060606060606,0.949524947702008
40,97.14929292929293,0.9324967448926706
41,98.89252525252525,0.9170078323686721
42,100.63575757575757,0.9029190636440872
43,102.37898989898989,0.8901038705911667
44,104.12222222222222,0.878447126400523
45,105.86545454545454,0.8678441113257613
46,107.60868686868686,0.8581995719211936
47,109.35191919191918,0.8494268653211938
48,111.0951515151515,0.84144718087372
49,112.83838383838383,0.834188832135457
50,114.58161616161615,0.8275866128681377
51,116.32484848484847,0.8215812112505524
52,118.0680808080808,0.8161186770437566
53,119.81131313131313,0.8111499369226902
54,121.55454545454545,0.8066303536201307
55,123.29777777777777,0.8025193249224996
56,125.04101010101009,0.7987799189150527
57,126.78424242424241,0.795378542199637
58,128.52747474747474,0.7922846381044055
59,130.27070707070706,0.7894704121743265
60,132.01393939393938,0.7869105824763938
61,133.7571717171717,0.7845821524763781
62,135.50040404040402,0.7824642044467293
63,137.24363636363637,0.7805377115496855
64,138.98686868686866,0.7787853669074165
65,140.730101010101,0.777191428123629
66,142.4733333333333,0.7757415758598799
67,144.21656565656565,0.7744227851960985
68,145.95979797979797,0.7732232086196689
69,147.7030303030303,0.7721320695918926
70,149.4462626262626,0.7711395657356735
71,151.18949494949493,0.7702367807746983
72,152.93272727272728,0.769415604433008
73,154.67595959595957,0.7686686595753722
74,156.41919191919192,0.7679892359339161
75,158.1624242424242,0.7673712298256333
76,159.90565656565656,0.7668090893192234
77,161.64888888888885,0.7662977643586584
78,163.3921212121212,0.7658326613954034
79,165.13535353535354,0.7654096021217285
80,166.87858585858584,0.7650247859343839
81,168.62181818181818,0.7646747557914302
82,170.36505050505048,0.7643563671554903
83,172.10828282828282,0.764066759744425
84,173.85151515151512,0.763803331835648
85,175.59474747474746,0.7635637168932426
86,177.33797979797976,0.7633457623079046
87,179.0812121212121,0.7631475100587212
88,180.82444444444445,0.7629671791230569
89,182.56767676767674,0.7628031494765258
90,184.3109090909091,0.7626539475393097
91,186.05414141414138,0.7625182329380785
92,187.79737373737373,0.7623947864645878
93,189.54060606060602,0.7622824991227759
94,191.28383838383837,0.7621803621659666
95,193.02707070707066,0.7620874580346734
96,194.770303030303,0.7620029521135947
97,196.51353535353536,0.761926085233748
98,198.25676767676765,0.7618561668523859
99,200.0,0.7617925688494219
